State,District,Year,Quarter,Amount,Insurance_Count
Meghalaya,South Garo Hills,2022,4,40872.0,21
Meghalaya,East Jaintia Hills,2022,4,16575.0,26
Meghalaya,South West Garo Hills,2022,4,14977.0,6
Meghalaya,East Khasi Hills,2022,4,521881.0,293
Meghalaya,East Garo Hills,2022,4,91125.0,24
Meghalaya,Ribhoi,2022,4,143065.0,91
Meghalaya,West Jaintia Hills,2022,4,7150.0,8
Meghalaya,West Khasi Hills,2022,4,12007.0,4
Meghalaya,North Garo Hills,2023,1,57265.0,18
Meghalaya,South West Khasi Hills,2023,1,16268.0,3
Meghalaya,West Garo Hills,2023,1,314828.0,136
Meghalaya,South Garo Hills,2023,1,54413.0,22
Meghalaya,East Jaintia Hills,2023,1,41432.0,22
Meghalaya,South West Garo Hills,2023,1,32207.0,14
Meghalaya,East Khasi Hills,2023,1,426416.0,229
Meghalaya,East Garo Hills,2023,1,46262.0,21
Meghalaya,Ribhoi,2023,1,146651.0,82
Meghalaya,West Jaintia Hills,2023,1,29690.0,6
Meghalaya,West Khasi Hills,2023,1,22091.0,9
Meghalaya,North Garo Hills,2023,2,98259.0,47
Meghalaya,South West Khasi Hills,2023,2,1289.0,1
Meghalaya,West Garo Hills,2023,2,376421.0,182
Meghalaya,South Garo Hills,2023,2,103306.0,36
Meghalaya,East Jaintia Hills,2023,2,97347.0,39
Meghalaya,South West Garo Hills,2023,2,34171.0,21
Meghalaya,East Khasi Hills,2023,2,524055.0,274
Meghalaya,East Garo Hills,2023,2,74870.0,26
Meghalaya,Ribhoi,2023,2,175643.0,84
Meghalaya,West Jaintia Hills,2023,2,30531.0,12
Meghalaya,West Khasi Hills,2023,2,35685.0,8
Meghalaya,North Garo Hills,2023,3,70050.0,28
Meghalaya,South West Khasi Hills,2023,3,8891.0,3
Meghalaya,West Garo Hills,2023,3,435530.0,202
Meghalaya,South Garo Hills,2023,3,129643.0,50
Meghalaya,East Jaintia Hills,2023,3,28532.0,25
Meghalaya,South West Garo Hills,2023,3,63789.0,22
Meghalaya,East Khasi Hills,2023,3,624099.0,331
Meghalaya,East Garo Hills,2023,3,120461.0,33
Meghalaya,Ribhoi,2023,3,163300.0,80
Meghalaya,West Jaintia Hills,2023,3,59482.0,24
Meghalaya,West Khasi Hills,2023,3,24299.0,11
Meghalaya,North Garo Hills,2023,4,57154.0,29
Meghalaya,South West Khasi Hills,2023,4,10473.0,4
Meghalaya,West Garo Hills,2023,4,460215.0,190
Meghalaya,South Garo Hills,2023,4,51357.0,26
Meghalaya,East Jaintia Hills,2023,4,60016.0,33
Meghalaya,South West Garo Hills,2023,4,73117.0,28
Meghalaya,East Khasi Hills,2023,4,751846.0,328
Meghalaya,East Garo Hills,2023,4,66170.0,25
Meghalaya,Ribhoi,2023,4,226411.0,117
Meghalaya,West Jaintia Hills,2023,4,58030.0,15
Meghalaya,West Khasi Hills,2023,4,28575.0,11
Mizoram,Serchhip,2020,2,231.0,1
Mizoram,Aizawl,2020,2,6121.0,26
Mizoram,Lunglei,2020,2,744.0,3
Mizoram,Saiha,2020,2,226.0,1
Mizoram,Serchhip,2020,3,783.0,2
Mizoram,Aizawl,2020,3,19936.0,55
Mizoram,Lunglei,2020,3,1261.0,4
Mizoram,Mamit,2020,3,562.0,2
Mizoram,Lawngtlai,2020,3,1508.0,8
Mizoram,Kolasib,2020,3,461.0,2
Mizoram,Champhai,2020,3,180.0,1
Mizoram,Serchhip,2020,4,1866.0,1
Mizoram,Aizawl,2020,4,74456.0,43
Mizoram,Lunglei,2020,4,28125.0,10
Mizoram,Mamit,2020,4,3550.0,5
Mizoram,Lawngtlai,2020,4,6209.0,11
Mizoram,Kolasib,2020,4,4885.0,10
Mizoram,Champhai,2020,4,33.0,1
Mizoram,Serchhip,2021,1,33.0,1
Mizoram,Aizawl,2021,1,268255.0,374
Mizoram,Lunglei,2021,1,6233.0,6
Mizoram,Mamit,2021,1,9501.0,9
Mizoram,Lawngtlai,2021,1,2213.0,4
Mizoram,Kolasib,2021,1,2659.0,3
Mizoram,Champhai,2021,1,10334.0,16
Mizoram,Saiha,2021,1,3613.0,2
Mizoram,Serchhip,2021,2,811.0,2
Mizoram,Aizawl,2021,2,105527.0,149
Mizoram,Lunglei,2021,2,2272.0,9
Mizoram,Mamit,2021,2,6121.0,4
Mizoram,Lawngtlai,2021,2,1913.0,9
Mizoram,Kolasib,2021,2,188.0,4
Mizoram,Champhai,2021,2,2921.0,8
Mizoram,Saiha,2021,2,5052.0,2
Mizoram,Serchhip,2021,3,2795.0,4
Mizoram,Aizawl,2021,3,66033.0,58
Mizoram,Lunglei,2021,3,2258.0,6
Mizoram,Mamit,2021,3,5242.0,5
Mizoram,Lawngtlai,2021,3,1076.0,4
Mizoram,Kolasib,2021,3,982.0,2
Mizoram,Champhai,2021,3,5255.0,2
Mizoram,Serchhip,2021,4,8840.0,4
Mizoram,Aizawl,2021,4,91842.0,58
Mizoram,Lunglei,2021,4,23824.0,12
Mizoram,Mamit,2021,4,14175.0,10
Mizoram,Lawngtlai,2021,4,15826.0,6
Mizoram,Kolasib,2021,4,8865.0,5
Mizoram,Champhai,2021,4,2611.0,1
Mizoram,Saiha,2021,4,9864.0,4
Mizoram,Serchhip,2022,1,18889.0,6
Mizoram,Aizawl,2022,1,107088.0,55
Mizoram,Lunglei,2022,1,21751.0,11
Mizoram,Mamit,2022,1,13441.0,1
Mizoram,Lawngtlai,2022,1,24775.0,8
Mizoram,Kolasib,2022,1,1191.0,1
Mizoram,Champhai,2022,1,2194.0,2
Mizoram,Saiha,2022,1,99.0,1
Mizoram,Serchhip,2022,2,4888.0,5
Mizoram,Aizawl,2022,2,52843.0,34
Mizoram,Lunglei,2022,2,15550.0,11
Mizoram,Mamit,2022,2,13519.0,6
Mizoram,Lawngtlai,2022,2,17657.0,12
Mizoram,Kolasib,2022,2,7044.0,6
Mizoram,Saiha,2022,2,3589.0,2
Mizoram,Serchhip,2022,3,23061.0,11
Mizoram,Aizawl,2022,3,336391.0,232
Mizoram,Lunglei,2022,3,36337.0,26
Mizoram,Mamit,2022,3,17832.0,7
Mizoram,Lawngtlai,2022,3,21225.0,15
Mizoram,Kolasib,2022,3,33851.0,14
Mizoram,Champhai,2022,3,112.0,2
Mizoram,Saiha,2022,3,2497.0,3
Mizoram,Serchhip,2022,4,60974.0,35
Mizoram,Aizawl,2022,4,360472.0,219
Mizoram,Lunglei,2022,4,33104.0,21
Mizoram,Mamit,2022,4,25469.0,13
Mizoram,Lawngtlai,2022,4,63038.0,23
Mizoram,Kolasib,2022,4,32543.0,20
Mizoram,Champhai,2022,4,29772.0,16
Mizoram,Saiha,2022,4,7179.0,3
Mizoram,Serchhip,2023,1,10730.0,4
Mizoram,Aizawl,2023,1,198553.0,119
Mizoram,Lunglei,2023,1,40546.0,22
Mizoram,Mamit,2023,1,10200.0,8
Mizoram,Lawngtlai,2023,1,20727.0,8
Mizoram,Kolasib,2023,1,36169.0,7
Mizoram,Champhai,2023,1,2652.0,1
Mizoram,Saiha,2023,1,7111.0,2
Mizoram,Serchhip,2023,2,3931.0,4
Mizoram,Aizawl,2023,2,139004.0,70
Mizoram,Lunglei,2023,2,7972.0,8
Mizoram,Mamit,2023,2,11860.0,8
Mizoram,Lawngtlai,2023,2,18589.0,11
Mizoram,Kolasib,2023,2,37901.0,12
Mizoram,Champhai,2023,2,6615.0,4
Mizoram,Saiha,2023,2,7056.0,2
Mizoram,Serchhip,2023,3,18835.0,9
Mizoram,Aizawl,2023,3,179859.0,112
Mizoram,Lunglei,2023,3,11079.0,9
Mizoram,Mamit,2023,3,8815.0,9
Mizoram,Lawngtlai,2023,3,4600.0,7
Mizoram,Kolasib,2023,3,35343.0,13
Mizoram,Champhai,2023,3,7151.0,4
Mizoram,Saiha,2023,3,6117.0,3
Mizoram,Serchhip,2023,4,36017.0,18
Mizoram,Aizawl,2023,4,306611.0,204
Mizoram,Lunglei,2023,4,43965.0,20
Mizoram,Mamit,2023,4,27482.0,11
Mizoram,Lawngtlai,2023,4,64525.0,19
Mizoram,Kolasib,2023,4,52587.0,26
Mizoram,Champhai,2023,4,9018.0,6
Mizoram,Saiha,2023,4,17745.0,8
Nagaland,Mon,2020,2,231.0,1
Nagaland,Phek,2020,2,457.0,2
Nagaland,Kiphire,2020,2,282.0,1
Nagaland,Kohima,2020,2,1832.0,6
Nagaland,Tuensang,2020,2,462.0,2
Nagaland,Peren,2020,2,231.0,1
Nagaland,Dimapur,2020,2,6065.0,27
Nagaland,Wokha,2020,2,231.0,1
Nagaland,Mon,2020,3,938.0,4
Nagaland,Phek,2020,3,783.0,2
Nagaland,Longleng,2020,3,33.0,1
Nagaland,Kohima,2020,3,5607.0,17
Nagaland,Tuensang,2020,3,949.0,3
Nagaland,Dimapur,2020,3,11587.0,57
Nagaland,Zunheboto,2020,3,33.0,1
Nagaland,Wokha,2020,3,868.0,4
Nagaland,Mon,2020,4,3729.0,3
Nagaland,Phek,2020,4,65.0,2
Nagaland,Longleng,2020,4,3884.0,1
Nagaland,Mokokchung,2020,4,2370.0,9
Nagaland,Kiphire,2020,4,33.0,1
Nagaland,Kohima,2020,4,1333.0,5
Nagaland,Tuensang,2020,4,198.0,2
Nagaland,Dimapur,2020,4,25648.0,34
Nagaland,Zunheboto,2020,4,1179.0,3
Nagaland,Wokha,2020,4,397.0,2
Nagaland,Mon,2021,1,688.0,5
Nagaland,Longleng,2021,1,702.0,2
Nagaland,Mokokchung,2021,1,1256.0,2
Nagaland,Kiphire,2021,1,33.0,1
Nagaland,Kohima,2021,1,1540.0,9
Nagaland,Tuensang,2021,1,868.0,3
Nagaland,Peren,2021,1,33.0,1
Nagaland,Dimapur,2021,1,33072.0,48
Nagaland,Zunheboto,2021,1,1250.0,4
Nagaland,Wokha,2021,1,3531.0,4
Nagaland,Mon,2021,2,13636.0,4
Nagaland,Phek,2021,2,2504.0,2
Nagaland,Mokokchung,2021,2,11572.0,6
Nagaland,Kohima,2021,2,2618.0,7
Nagaland,Peren,2021,2,472.0,3
Nagaland,Dimapur,2021,2,107022.0,61
Nagaland,Zunheboto,2021,2,1608.0,1
Nagaland,Wokha,2021,2,47.0,1
Nagaland,Mon,2021,3,96.0,2
Nagaland,Phek,2021,3,3770.0,4
Nagaland,Mokokchung,2021,3,2596.0,4
Nagaland,Kohima,2021,3,18701.0,11
Nagaland,Tuensang,2021,3,48.0,1
Nagaland,Peren,2021,3,236.0,1
Nagaland,Dimapur,2021,3,98101.0,66
Nagaland,Wokha,2021,3,95.0,2
Nagaland,Mon,2021,4,4069.0,2
Nagaland,Phek,2021,4,5615.0,5
Nagaland,Longleng,2021,4,7896.0,3
Nagaland,Mokokchung,2021,4,36881.0,13
Nagaland,Kiphire,2021,4,3477.0,1
Nagaland,Kohima,2021,4,25180.0,17
Nagaland,Tuensang,2021,4,9471.0,3
Nagaland,Peren,2021,4,18740.0,4
Nagaland,Dimapur,2021,4,229207.0,133
Nagaland,Zunheboto,2021,4,425.0,1
Nagaland,Wokha,2021,4,463.0,1
Nagaland,Mon,2022,1,54277.0,8
Nagaland,Phek,2022,1,1771.0,5
Nagaland,Mokokchung,2022,1,18633.0,10
Nagaland,Kiphire,2022,1,1918.0,1
Nagaland,Kohima,2022,1,99600.0,50
Nagaland,Tuensang,2022,1,8929.0,2
Nagaland,Peren,2022,1,11251.0,6
Nagaland,Dimapur,2022,1,296222.0,137
Nagaland,Zunheboto,2022,1,12464.0,4
Nagaland,Wokha,2022,1,24158.0,19
Nagaland,Mon,2022,2,5614.0,7
Nagaland,Phek,2022,2,3985.0,5
Nagaland,Mokokchung,2022,2,32149.0,11
Nagaland,Kiphire,2022,2,7547.0,2
Nagaland,Kohima,2022,2,92317.0,42
Nagaland,Tuensang,2022,2,56.0,1
Nagaland,Peren,2022,2,13035.0,4
Nagaland,Dimapur,2022,2,204434.0,104
Nagaland,Zunheboto,2022,2,7318.0,3
Nagaland,Wokha,2022,2,14423.0,7
Nagaland,Mon,2022,3,28116.0,13
Nagaland,Phek,2022,3,8023.0,2
Nagaland,Longleng,2022,3,56.0,1
Nagaland,Mokokchung,2022,3,35162.0,15
Nagaland,Kiphire,2022,3,13696.0,3
Nagaland,Kohima,2022,3,31879.0,21
Nagaland,Tuensang,2022,3,23576.0,4
Nagaland,Peren,2022,3,3620.0,2
Nagaland,Dimapur,2022,3,278631.0,140
Nagaland,Zunheboto,2022,3,1287.0,1
Nagaland,Wokha,2022,3,15623.0,8
Nagaland,Mon,2022,4,56474.0,15
Nagaland,Phek,2022,4,19673.0,8
Nagaland,Longleng,2022,4,14520.0,2
Nagaland,Mokokchung,2022,4,63375.0,33
Nagaland,Kiphire,2022,4,112.0,2
Nagaland,Kohima,2022,4,61776.0,27
Nagaland,Tuensang,2022,4,13464.0,6
Nagaland,Peren,2022,4,12028.0,5
Nagaland,Dimapur,2022,4,442630.0,254
Nagaland,Zunheboto,2022,4,5899.0,7
Nagaland,Wokha,2022,4,10913.0,8
Nagaland,Mon,2023,1,23976.0,15
Nagaland,Phek,2023,1,4309.0,5
Nagaland,Longleng,2023,1,1464.0,2
Nagaland,Mokokchung,2023,1,109339.0,35
Nagaland,Kiphire,2023,1,185.0,1
Nagaland,Kohima,2023,1,46798.0,30
Nagaland,Tuensang,2023,1,34077.0,13
Nagaland,Peren,2023,1,12378.0,4
Nagaland,Dimapur,2023,1,445500.0,204
Nagaland,Zunheboto,2023,1,2293.0,2
Nagaland,Wokha,2023,1,24638.0,9
Nagaland,Mon,2023,2,48562.0,13
Nagaland,Phek,2023,2,5930.0,3
Nagaland,Longleng,2023,2,1263.0,1
Nagaland,Mokokchung,2023,2,66019.0,20
Nagaland,Kohima,2023,2,69517.0,22
Nagaland,Tuensang,2023,2,22239.0,5
Nagaland,Peren,2023,2,23417.0,6
Nagaland,Dimapur,2023,2,368751.0,189
Nagaland,Zunheboto,2023,2,15035.0,5
Nagaland,Wokha,2023,2,8157.0,5
Nagaland,Mon,2023,3,20067.0,6
Nagaland,Phek,2023,3,9530.0,4
Nagaland,Longleng,2023,3,71.0,1
Nagaland,Mokokchung,2023,3,60937.0,15
Nagaland,Kiphire,2023,3,13502.0,1
Nagaland,Kohima,2023,3,84219.0,39
Nagaland,Tuensang,2023,3,8088.0,6
Nagaland,Peren,2023,3,4275.0,2
Nagaland,Dimapur,2023,3,396241.0,179
Nagaland,Zunheboto,2023,3,3523.0,2
Nagaland,Wokha,2023,3,31834.0,13
Nagaland,Mon,2023,4,57150.0,18
Nagaland,Phek,2023,4,1322.0,3
Nagaland,Longleng,2023,4,2249.0,2
Nagaland,Mokokchung,2023,4,73657.0,20
Nagaland,Kohima,2023,4,137578.0,37
Nagaland,Tuensang,2023,4,18554.0,7
Nagaland,Peren,2023,4,8375.0,4
Nagaland,Dimapur,2023,4,486852.0,221
Nagaland,Zunheboto,2023,4,12198.0,4
Nagaland,Wokha,2023,4,25038.0,15
Odisha,Rayagada,2020,2,16524.0,84
Odisha,Koraput,2020,2,11009.0,55
Odisha,Malkangiri,2020,2,2253.0,10
Odisha,Sambalpur,2020,2,23412.0,110
Odisha,Kalahandi,2020,2,11014.0,47
Odisha,Anugul,2020,2,18236.0,92
Odisha,Ganjam,2020,2,49936.0,235
Odisha,Jajapur,2020,2,21660.0,97
Odisha,Bargarh,2020,2,8191.0,37
Odisha,Dhenkanal,2020,2,13900.0,61
Odisha,Bhadrak,2020,2,12756.0,55
Odisha,Nuapada,2020,2,4878.0,21
Odisha,Kendujhar,2020,2,17997.0,76
Odisha,Mayurbhanj,2020,2,17980.0,82
Odisha,Jharsuguda,2020,2,14004.0,66
Odisha,Kandhamal,2020,2,4445.0,18
Odisha,Deogarh,2020,2,1803.0,8
Odisha,Sundargarh,2020,2,30108.0,145
Odisha,Jagatsinghapur,2020,2,11187.0,52
Odisha,Balangir,2020,2,12056.0,55
Odisha,Baleshwar,2020,2,32694.0,154
Odisha,Puri,2020,2,19503.0,93
Odisha,Sonepur,2020,2,4257.0,19
Odisha,Khordha,2020,2,176670.0,948
Odisha,Boudh,2020,2,3232.0,14
Odisha,Gajapati,2020,2,5044.0,22
Odisha,Nayagarh,2020,2,6587.0,25
Odisha,Nabarangpur,2020,2,8270.0,39
Odisha,Kendrapara,2020,2,9135.0,40
Odisha,Cuttack,2020,2,46452.0,221
Odisha,Rayagada,2020,3,81488.0,292
Odisha,Koraput,2020,3,66184.0,247
Odisha,Malkangiri,2020,3,26229.0,91
Odisha,Sambalpur,2020,3,104804.0,382
Odisha,Kalahandi,2020,3,59524.0,236
Odisha,Anugul,2020,3,70027.0,289
Odisha,Ganjam,2020,3,176071.0,765
Odisha,Jajapur,2020,3,93403.0,431
Odisha,Bargarh,2020,3,84717.0,275
Odisha,Dhenkanal,2020,3,56140.0,229
Odisha,Bhadrak,2020,3,59839.0,249
Odisha,Nuapada,2020,3,22284.0,84
Odisha,Kendujhar,2020,3,101824.0,480
Odisha,Mayurbhanj,2020,3,83843.0,331
Odisha,Jharsuguda,2020,3,59547.0,233
Odisha,Kandhamal,2020,3,22279.0,88
Odisha,Deogarh,2020,3,3094.0,17
Odisha,Sundargarh,2020,3,150334.0,602
Odisha,Jagatsinghapur,2020,3,60015.0,248
Odisha,Balangir,2020,3,88942.0,316
Odisha,Baleshwar,2020,3,97503.0,429
Odisha,Puri,2020,3,85225.0,376
Odisha,Sonepur,2020,3,21194.0,84
Odisha,Khordha,2020,3,565649.0,2540
Odisha,Boudh,2020,3,16677.0,66
Odisha,Gajapati,2020,3,32456.0,136
Odisha,Nayagarh,2020,3,40330.0,171
Odisha,Nabarangpur,2020,3,33225.0,115
Odisha,Kendrapara,2020,3,41317.0,200
Odisha,Cuttack,2020,3,236027.0,953
Odisha,Rayagada,2020,4,85987.0,141
Odisha,Koraput,2020,4,85777.0,171
Odisha,Malkangiri,2020,4,57908.0,69
Odisha,Sambalpur,2020,4,119248.0,225
Odisha,Kalahandi,2020,4,88400.0,158
Odisha,Anugul,2020,4,167432.0,251
Odisha,Ganjam,2020,4,320130.0,602
Odisha,Jajapur,2020,4,152053.0,300
Odisha,Bargarh,2020,4,66666.0,125
Odisha,Dhenkanal,2020,4,126487.0,197
Odisha,Bhadrak,2020,4,115436.0,202
Odisha,Nuapada,2020,4,31837.0,64
Odisha,Kendujhar,2020,4,141631.0,264
Odisha,Mayurbhanj,2020,4,98405.0,209
Odisha,Jharsuguda,2020,4,99479.0,177
Odisha,Kandhamal,2020,4,33793.0,65
Odisha,Deogarh,2020,4,20606.0,39
Odisha,Sundargarh,2020,4,244881.0,376
Odisha,Jagatsinghapur,2020,4,91541.0,179
Odisha,Balangir,2020,4,63520.0,163
Odisha,Baleshwar,2020,4,153833.0,294
Odisha,Puri,2020,4,111526.0,286
Odisha,Sonepur,2020,4,25723.0,64
Odisha,Khordha,2020,4,954884.0,1675
Odisha,Boudh,2020,4,27572.0,43
Odisha,Gajapati,2020,4,41276.0,64
Odisha,Nayagarh,2020,4,59634.0,99
Odisha,Nabarangpur,2020,4,78674.0,83
Odisha,Kendrapara,2020,4,88668.0,176
Odisha,Cuttack,2020,4,455694.0,765
Odisha,Rayagada,2021,1,125559.0,220
Odisha,Koraput,2021,1,133306.0,220
Odisha,Malkangiri,2021,1,40535.0,80
Odisha,Sambalpur,2021,1,143633.0,269
Odisha,Kalahandi,2021,1,70162.0,157
Odisha,Anugul,2021,1,140111.0,269
Odisha,Ganjam,2021,1,282036.0,565
Odisha,Jajapur,2021,1,132672.0,269
Odisha,Bargarh,2021,1,59045.0,150
Odisha,Dhenkanal,2021,1,93571.0,192
Odisha,Bhadrak,2021,1,125046.0,235
Odisha,Nuapada,2021,1,32250.0,65
Odisha,Kendujhar,2021,1,171881.0,315
Odisha,Mayurbhanj,2021,1,134183.0,222
Odisha,Jharsuguda,2021,1,106244.0,206
Odisha,Kandhamal,2021,1,46191.0,89
Odisha,Deogarh,2021,1,18913.0,35
Odisha,Sundargarh,2021,1,297104.0,457
Odisha,Jagatsinghapur,2021,1,110790.0,210
Odisha,Balangir,2021,1,80273.0,218
Odisha,Baleshwar,2021,1,163193.0,368
Odisha,Puri,2021,1,137810.0,316
Odisha,Sonepur,2021,1,32391.0,86
Odisha,Khordha,2021,1,1051292.0,1758
Odisha,Boudh,2021,1,24117.0,58
Odisha,Gajapati,2021,1,53871.0,71
Odisha,Nayagarh,2021,1,51169.0,115
Odisha,Nabarangpur,2021,1,47160.0,88
Odisha,Kendrapara,2021,1,104274.0,159
Odisha,Cuttack,2021,1,374548.0,774
Odisha,Rayagada,2021,2,139311.0,184
Odisha,Koraput,2021,2,142530.0,179
Odisha,Malkangiri,2021,2,203033.0,72
Odisha,Sambalpur,2021,2,209756.0,285
Odisha,Kalahandi,2021,2,100897.0,161
Odisha,Anugul,2021,2,195220.0,282
Odisha,Ganjam,2021,2,334882.0,587
Odisha,Jajapur,2021,2,251008.0,298
Odisha,Bargarh,2021,2,100326.0,200
Odisha,Dhenkanal,2021,2,124969.0,207
Odisha,Bhadrak,2021,2,124169.0,216
Odisha,Nuapada,2021,2,40306.0,78
Odisha,Kendujhar,2021,2,283026.0,294
Odisha,Mayurbhanj,2021,2,298588.0,290
Odisha,Jharsuguda,2021,2,144774.0,208
Odisha,Kandhamal,2021,2,36109.0,63
Odisha,Deogarh,2021,2,14773.0,29
Odisha,Sundargarh,2021,2,383308.0,457
Odisha,Jagatsinghapur,2021,2,164863.0,219
Odisha,Balangir,2021,2,112902.0,232
Odisha,Baleshwar,2021,2,222150.0,347
Odisha,Puri,2021,2,117653.0,267
Odisha,Sonepur,2021,2,31754.0,72
Odisha,Khordha,2021,2,1331503.0,1626
Odisha,Boudh,2021,2,30590.0,45
Odisha,Gajapati,2021,2,36068.0,46
Odisha,Nayagarh,2021,2,65847.0,103
Odisha,Nabarangpur,2021,2,70940.0,87
Odisha,Kendrapara,2021,2,99352.0,137
Odisha,Cuttack,2021,2,422317.0,671
Odisha,Rayagada,2021,3,149354.0,161
Odisha,Koraput,2021,3,134994.0,175
Odisha,Malkangiri,2021,3,63494.0,68
Odisha,Sambalpur,2021,3,203664.0,266
Odisha,Kalahandi,2021,3,116344.0,168
Odisha,Anugul,2021,3,308712.0,353
Odisha,Ganjam,2021,3,468221.0,586
Odisha,Jajapur,2021,3,178752.0,297
Odisha,Bargarh,2021,3,97487.0,163
Odisha,Dhenkanal,2021,3,161128.0,207
Odisha,Bhadrak,2021,3,145239.0,213
Odisha,Nuapada,2021,3,41074.0,61
Odisha,Kendujhar,2021,3,221453.0,274
Odisha,Mayurbhanj,2021,3,197860.0,245
Odisha,Jharsuguda,2021,3,105099.0,139
Odisha,Kandhamal,2021,3,43599.0,74
Odisha,Deogarh,2021,3,23501.0,30
Odisha,Sundargarh,2021,3,388014.0,465
Odisha,Jagatsinghapur,2021,3,148043.0,192
Odisha,Balangir,2021,3,209858.0,234
Odisha,Baleshwar,2021,3,261707.0,378
Odisha,Puri,2021,3,138734.0,251
Odisha,Sonepur,2021,3,23561.0,46
Odisha,Khordha,2021,3,1334699.0,1726
Odisha,Boudh,2021,3,9101.0,38
Odisha,Gajapati,2021,3,65471.0,77
Odisha,Nayagarh,2021,3,37729.0,95
Odisha,Nabarangpur,2021,3,38433.0,71
Odisha,Kendrapara,2021,3,118283.0,156
Odisha,Cuttack,2021,3,575078.0,758
Odisha,Rayagada,2021,4,235270.0,222
Odisha,Koraput,2021,4,311718.0,235
Odisha,Malkangiri,2021,4,125900.0,81
Odisha,Sambalpur,2021,4,384838.0,337
Odisha,Kalahandi,2021,4,253992.0,205
Odisha,Anugul,2021,4,494511.0,333
Odisha,Ganjam,2021,4,718272.0,533
Odisha,Jajapur,2021,4,404602.0,347
Odisha,Bargarh,2021,4,197229.0,183
Odisha,Dhenkanal,2021,4,200704.0,151
Odisha,Bhadrak,2021,4,232917.0,221
Odisha,Nuapada,2021,4,84926.0,66
Odisha,Kendujhar,2021,4,478448.0,351
Odisha,Mayurbhanj,2021,4,360368.0,294
Odisha,Jharsuguda,2021,4,278537.0,247
Odisha,Kandhamal,2021,4,139285.0,115
Odisha,Deogarh,2021,4,14707.0,18
Odisha,Sundargarh,2021,4,664481.0,406
Odisha,Jagatsinghapur,2021,4,268299.0,199
Odisha,Balangir,2021,4,237562.0,229
Odisha,Baleshwar,2021,4,379386.0,394
Odisha,Puri,2021,4,355544.0,218
Odisha,Sonepur,2021,4,76210.0,59
Odisha,Khordha,2021,4,2421437.0,2185
Odisha,Boudh,2021,4,59253.0,52
Odisha,Gajapati,2021,4,135998.0,101
Odisha,Nayagarh,2021,4,128341.0,123
Odisha,Nabarangpur,2021,4,170936.0,138
Odisha,Kendrapara,2021,4,213845.0,182
Odisha,Cuttack,2021,4,914110.0,868
Odisha,Rayagada,2022,1,467833.0,286
Odisha,Koraput,2022,1,425672.0,268
Odisha,Malkangiri,2022,1,109898.0,77
Odisha,Sambalpur,2022,1,394537.0,284
Odisha,Kalahandi,2022,1,298633.0,197
Odisha,Anugul,2022,1,566436.0,347
Odisha,Ganjam,2022,1,1120616.0,724
Odisha,Jajapur,2022,1,476797.0,345
Odisha,Bargarh,2022,1,314186.0,218
Odisha,Dhenkanal,2022,1,289125.0,164
Odisha,Bhadrak,2022,1,339124.0,236
Odisha,Nuapada,2022,1,120081.0,63
Odisha,Kendujhar,2022,1,751046.0,421
Odisha,Mayurbhanj,2022,1,524362.0,281
Odisha,Jharsuguda,2022,1,429822.0,311
Odisha,Kandhamal,2022,1,147483.0,85
Odisha,Deogarh,2022,1,51539.0,31
Odisha,Sundargarh,2022,1,964269.0,577
Odisha,Jagatsinghapur,2022,1,346938.0,235
Odisha,Balangir,2022,1,402328.0,227
Odisha,Baleshwar,2022,1,481921.0,362
Odisha,Puri,2022,1,468017.0,268
Odisha,Sonepur,2022,1,103196.0,68
Odisha,Khordha,2022,1,2889267.0,2159
Odisha,Boudh,2022,1,69032.0,34
Odisha,Gajapati,2022,1,192469.0,112
Odisha,Nayagarh,2022,1,147996.0,95
Odisha,Nabarangpur,2022,1,303885.0,146
Odisha,Kendrapara,2022,1,265650.0,185
Odisha,Cuttack,2022,1,1077151.0,821
Odisha,Rayagada,2022,2,342207.0,246
Odisha,Koraput,2022,2,480623.0,313
Odisha,Malkangiri,2022,2,96820.0,58
Odisha,Sambalpur,2022,2,580507.0,431
Odisha,Kalahandi,2022,2,276903.0,201
Odisha,Anugul,2022,2,673469.0,492
Odisha,Ganjam,2022,2,1142879.0,881
Odisha,Jajapur,2022,2,595862.0,438
Odisha,Bargarh,2022,2,463333.0,483
Odisha,Dhenkanal,2022,2,355723.0,226
Odisha,Bhadrak,2022,2,329162.0,273
Odisha,Nuapada,2022,2,128607.0,85
Odisha,Kendujhar,2022,2,782721.0,513
Odisha,Mayurbhanj,2022,2,634971.0,385
Odisha,Jharsuguda,2022,2,429382.0,344
Odisha,Kandhamal,2022,2,166350.0,128
Odisha,Deogarh,2022,2,75186.0,43
Odisha,Sundargarh,2022,2,1128812.0,820
Odisha,Jagatsinghapur,2022,2,287008.0,249
Odisha,Balangir,2022,2,396323.0,241
Odisha,Baleshwar,2022,2,584664.0,442
Odisha,Puri,2022,2,485864.0,380
Odisha,Sonepur,2022,2,94520.0,71
Odisha,Khordha,2022,2,3832775.0,2952
Odisha,Boudh,2022,2,81060.0,62
Odisha,Gajapati,2022,2,135947.0,129
Odisha,Nayagarh,2022,2,212917.0,137
Odisha,Nabarangpur,2022,2,250156.0,156
Odisha,Kendrapara,2022,2,287985.0,188
Odisha,Cuttack,2022,2,1298359.0,1004
Odisha,Rayagada,2022,3,539569.0,458
Odisha,Koraput,2022,3,677872.0,468
Odisha,Malkangiri,2022,3,260121.0,181
Odisha,Sambalpur,2022,3,715249.0,571
